"","expId","Compound","Catalog.No.","Rack.Number","M.w.","CAS.Number","Form","Targets..as.supplied.","Target.class..11Mar15.","Molecule.Type","Target.Species","Target.Type","Information","Smiles","Max.Solubility.in.DMSO","URL","Pathway","Plate","Position","Screen","phenotypic_Marker","0","2","4","6","8","10","12","14","16","18","20","22","24","phenotypic_Marker","0","2","4","6","8","10","12","14","16","18","20","22","24","phenotypic_Marker","0","2","4","6","8","10","12","14","16","18","20","22","24"
"849","2","Formononetin","S2299","L1700-10",268.26,"485-72-3","free base","Others","Other","Natural product","Mammalian","Signaling-related","Formononetin is a phytoestrogen from the root of Astragalus membranaceus and an O-methylated isoflavone. ","C12=C(C=C(C=C1)O)OC=C(C2=O)C3=CC=C(C=C3)OC",201,"http://www.selleckchem.com/products/Formononetin(Formononetol).html","Others",3,"d9","ENTER_SCREEN_NAME","Confluency",60.26729,54.44562,53.6642,54.20428,53.84815,54.37622,54.56201,54.56355,55.00616,54.41636,54.13868,54.94041,55.04336,"Sytox Green",52.44305,185.175,234.8335,316.9788,386.5934,426.9699,461.3132,466.4182,484.054,478.9489,464.5619,452.0312,442.2852,"mCherry",0,2,3,5,5,5,3,4,4,3,4,3,2
"850","2","Miconazole ","S2536","L1700-12",416.13,"22916-47-8","free base","Others","Other","Synthetic small molecule","Fungus","Other","Miconazole (Monistat) is an imidazole antifungal agent.","C1(=CC=C(C(=C1)Cl)COC(C2=C(C=C(C=C2)Cl)Cl)CN3C=CN=C3)Cl",199,"http://www.selleckchem.com/products/Miconazole-Monistat.html","Others",3,"d10","ENTER_SCREEN_NAME","Confluency",58.06842,51.79951,51.4029,52.14032,52.93129,52.35484,52.71726,53.13401,53.63494,53.76945,53.81694,54.52069,54.81715,"Sytox Green",57.54812,217.6618,256.182,349.4656,404.2292,444.1416,459.4568,463.6337,456.6722,465.026,453.4235,469.2029,457.1363,"mCherry",3,6,9,10,9,7,7,7,5,5,5,1,2
"851","2","Honokiol","S2310","L1700-10",266.33,"35354-74-6","free base","MEK;Akt","Other","Natural product","Mammalian","Other","Honokiol is the active principle of magnolia extract that inhibits Akt-phosphorylation and promotes ERK1/2 phosphorylation. Phase 3.","C1(=C(C=C(C=C1)C2=CC(=CC=C2O)CC=C)CC=C)O",198,"http://www.selleckchem.com/products/Honokiol.html","PI3K/Akt/mTOR",3,"d11","ENTER_SCREEN_NAME","Confluency",48.55945,42.98254,42.9408,43.11759,42.80323,43.00773,43.06071,42.94614,42.64077,42.54486,42.6857,42.53707,43.0671,"Sytox Green",33.41504,149.9036,178.6776,220.9105,256.6461,284.0278,286.3483,290.9893,295.1662,296.5585,289.1329,278.9228,283.0996,"mCherry",3,6,8,6,6,5,3,3,2,1,1,1,1
"852","2","Tiotropium Bromide hydrate","S2547","L1700-12",490.43,"139404-48-1","hydrate","AChR","Acetylcholine Receptor","","Mammalian","Receptor","Tiotropium Bromide hydrate is a monohydrate of tiotropium bromide (Spiriva; Tiova; BA 679BR; tiopropium) that is an anticholinergic and bronchodilator and a muscarinic receptor antagonist.","[Br-].O.[C@]12([C@@H]3[C@H]([C@@]([N+]1(C)C)(C[C@@H](C2)OC(C(C4=CC=CS4)(C5=CC=CS5)O)=O)[H])O3)[H]",16,"http://www.selleckchem.com/products/Tiotropium-Bromide-hydrate.html","Neuronal Signaling",3,"d12","ENTER_SCREEN_NAME","Confluency",47.84741,43.26587,43.97184,43.6833,44.31135,44.56768,44.38615,44.18386,43.74343,44.12941,44.6453,44.33616,44.80101,"Sytox Green",35.27143,146.6549,180.0699,223.6951,253.3974,271.4972,279.851,285.4201,280.3151,278.4586,262.2152,269.6408,270.1049,"mCherry",0,2,2,5,4,4,4,4,3,3,2,2,2
"853","2","Luteolin","S2320","L1700-10",286.24,"491-70-3","free base","PDE","PDE","Synthetic small molecule","Mammalian","Metabolism-related","Luteolin is a flavonoid found in Terminalia chebula; which is a non-selective phisphodiesterase PDE inhibitor for PDE1-5 with Ki of 15.0 &mu;M; 6.4 &mu;M; 13.9 &mu;M; 11.1 &mu;M and 9.5 &mu;M; respectively.","C1(=CC(=C2C(=C1)OC(=CC2=O)C3=CC=C(C(=C3)O)O)O)O",199,"http://www.selleckchem.com/products/Luteolin(Luteolol).html","Metabolism",3,"d13","ENTER_SCREEN_NAME","Confluency",45.94902,40.59853,41.30162,40.39061,40.75503,40.27583,40.47231,39.80632,40.4283,40.50905,40.39914,39.93686,39.96585,"Sytox Green",19.02801,131.8038,149.4395,167.5393,180.9981,191.6724,212.0927,223.6951,229.2643,226.0156,226.4797,222.7669,228.8002,"mCherry",4,5,6,6,3,4,4,4,2,1,0,0,0
"854","2","Clarithromycin ","S2555","L1700-12",747.95,"81103-11-9","free base","P450 (e.g. CYP17)","Other;P450 (e.g. CYP17)","","Bacteria","Other","Clarithromycin (Biaxin; Klacid) is a macrolide antibiotic and a CYP3A4 inhibitor.","[C@@]1([C@H](OC([C@@H]([C@@H]([C@@H]([C@H]([C@@](C[C@H](C([C@@H]([C@H]1O)C)=O)C)(OC)C)O[C@@H]2O[C@@H](C[C@@H]([C@@H]2O)N(C)C)C)C)O[C@@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)OC)C)=O)CC)(O)C",10,"http://www.selleckchem.com/products/clarithromycin.html","Metabolism",3,"d14","ENTER_SCREEN_NAME","Confluency",68.70112,60.27463,60.64368,61.1456,61.40878,61.30796,61.57434,61.31873,61.68652,61.19764,61.56116,61.287,61.27379,"Sytox Green",66.83008,282.1714,338.7914,430.6827,521.1818,553.2045,565.7352,567.5916,545.779,526.2869,512.8281,502.6179,485.9104,"mCherry",5,6,3,5,7,6,4,2,2,2,1,0,0
"855","2","Naringin","S2329","L1700-10",580.53,"10236-47-2","free base","Others","Other","Natural product","Mammalian","Other","Naringin is a flavanone glycoside; which exerts a variety of pharmacological effects such as antioxidant activity; blood lipid lowering; anticancer activity; and inhibition of cytochrome P450 enzymes.","C1=C(C=C2C(=C1O)C(C[C@H](O2)C3=CC=C(C=C3)O)=O)O[C@@H]4O[C@@H]([C@H]([C@@H]([C@@H]4O[C@@H]5O[C@H]([C@@H]([C@H]([C@@H]5O)O)O)C)O)O)CO",199,"http://www.selleckchem.com/products/Naringin(Naringoside).html","PI3K/Akt/mTOR",3,"d15","ENTER_SCREEN_NAME","Confluency",54.31516,48.67892,47.66171,48.25861,48.41461,49.45609,47.98217,48.25542,48.38398,47.92513,47.79637,47.94669,47.99221,"Sytox Green",27.38177,163.3624,200.9543,254.3256,316.0506,367.1013,378.7038,398.66,410.7265,401.4446,401.4446,394.4831,391.6985,"mCherry",1,4,6,7,2,3,2,0,0,0,0,0,0
"856","2","Isoprenaline HCl","S2566","L1700-12",247.72,"51-30-9","hydrochloride","Adrenergic Receptor","Adrenergic Receptor","","Mammalian","Receptor","Isoprenaline is a non-selective Beta-adrenoceptor; inhibits the 3H-inositol phosphate accumulation with IC50 of 0.08 muM.","C1(=C(C(=CC(=C1)C(O)CNC(C)C)O)O).Cl",201,"http://www.selleckchem.com/products/Isoprenaline-hydrochloride.html","Neuronal Signaling",3,"d16","ENTER_SCREEN_NAME","Confluency",52.34661,45.56841,46.08796,46.96366,47.17157,47.28471,47.19334,46.77054,46.44012,47.12071,46.83945,47.03855,47.02024,"Sytox Green",32.48684,188.4237,213.0209,263.6075,296.5585,323.9402,342.5042,352.2502,355.963,349.0015,342.0401,350.8579,343.4323,"mCherry",2,4,10,9,9,4,4,2,1,1,1,1,1
"857","2","Paeonol","S2339","L1700-10",166.17,"552-41-0","free base","Others","Other","Natural product","Mammalian","Other","Paeonol (Peonol); a phenolic compound extracted from Chinese herbs Paeonia suffruticosa (moutan cortex) and Cynanchum paniculatum; inhibits MAO with an IC50 of about 50 &mu;M.","C1(=C(C=C(C=C1)OC)O)C(=O)C",198,"http://www.selleckchem.com/products/Paeonol(Peonol).html","Others",3,"d17","ENTER_SCREEN_NAME","Confluency",55.18605,49.29414,48.90601,49.34808,50.00841,50.36318,49.99575,50.11441,50.3726,50.39634,50.15574,50.23478,50.81475,"Sytox Green",35.27143,193.5288,241.7949,305.3763,372.2064,426.9699,440.4288,458.9927,459.9209,446.4621,443.2134,431.6109,423.7213,"mCherry",3,8,7,6,2,4,4,4,4,3,2,2,2
"858","2","Zidovudine ","S2579","L1700-12",267.24,"30516-87-1","free base","Reverse Transcriptase","Reverse Transcriptase","Synthetic small molecule","Virus","Reverse Transcriptase","Zidovudine (Retrovir) is a reverse transcriptase inhibitor.","N1C(N(C=C(C1=O)C)[C@@H]2O[C@@H]([C@H](C2)N=[N+]=[N-])CO)=O",10,"http://www.selleckchem.com/products/zidovudine-retrovir.html","Microbiology",3,"d18","ENTER_SCREEN_NAME","Confluency",50.25089,44.20726,43.55117,43.69401,43.85073,44.03837,44.22031,43.89791,43.61914,43.49983,43.83528,43.86034,44.00326,"Sytox Green",40.8406,180.534,209.3081,243.1872,288.2047,310.4814,329.0453,327.653,336.0068,336.4709,334.6145,331.8299,322.0839,"mCherry",1,2,3,1,3,2,1,1,1,1,0,0,0
"859","2","Rutin","S2350","L1700-10",610.52,"153-18-4","free base","Others","Other","Natural product","Mammalian","Other","Rutin; a flavonol glycoside found in many plants including buckwheat; tobacco; forsythia; hydrangea; viola; etc.; which possesses healthy effects for human.","C1(=C(C(C2=C(O1)C=C(C=C2O)O)=O)O[C@@H]3O[C@@H]([C@H]([C@@H]([C@@H]3O)O)O)CO[C@@H]4O[C@H]([C@@H]([C@H]([C@@H]4O)O)O)C)C5=CC(=C(C=C5)O)O",199,"http://www.selleckchem.com/products/Rutin(Rutoside).html","Others",3,"d19","ENTER_SCREEN_NAME","Confluency",69.10312,61.16354,61.4924,61.89684,61.56815,61.69641,61.23528,61.27679,61.22723,60.83939,60.5167,60.69765,60.7755,"Sytox Green",68.68647,242.7231,302.1277,380.5602,465.9542,524.8946,542.0662,554.1328,545.779,536.497,524.4305,521.1818,504.0102,"mCherry",1,3,3,3,4,6,8,7,5,5,3,3,2
"860","2","Pioglitazone ","S2590","L1700-12",356.44,"111025-46-8","free base","Others","PPAR","Synthetic small molecule","Mammalian","Metabolism-related","Pioglitazone (Actos) is a selective peroxisome proliferator-activated receptor gamma stimulator.","C1(=CC=C(N=C1)CCOC2=CC=C(C=C2)CC3C(NC(S3)=O)=O)CC",42,"http://www.selleckchem.com/products/pioglitazone-actos.html","Others",3,"d20","ENTER_SCREEN_NAME","Confluency",66.53274,59.30845,57.81904,58.29787,58.68382,59.36628,59.46806,60.20626,60.05331,60.10959,60.45332,60.14072,60.09935,"Sytox Green",50.58666,222.7669,250.1487,320.2274,400.0523,449.7107,483.5899,499.3692,508.187,502.1538,507.723,504.9384,484.5181,"mCherry",3,6,8,8,9,6,5,5,3,2,3,3,4
"861","2","Sinomenine","S2359","L1700-10",329.39,"115-53-7","free base","Others","Other","Natural product","Mammalian","Other","Sinomenine; a pure alkaloid extracted from the chinese medical plant Sinomenium acutum; is used for the treatment of rheumatism and arthritis.","C1(=C(C2=C(C=C1)C[C@H]3[C@@]4([C@]2(CC(C(=C4)OC)=O)CCN3C)[H])O)OC",200,"http://www.selleckchem.com/products/Sinomenine(Cucoline).html","Others",3,"d21","ENTER_SCREEN_NAME","Confluency",65.46213,58.34424,58.30717,59.99055,60.02046,59.95617,60.12803,59.65833,60.30409,60.47684,60.16464,60.37626,60.22521,"Sytox Green",48.26617,229.7284,289.597,378.2397,479.413,533.7125,569.4479,580.1222,592.1888,568.9839,550.42,554.5969,531.856,"mCherry",2,1,7,11,9,5,7,6,4,3,5,5,5
"862","2","Tioxolone","S2603","L1700-12",168.17,"4991-65-5","free base","Carbonic Anhydrase","Carbonic Anhydrase","","Mammalian","Metabolism-related","Tioxolone is a metalloenzyme carbonic anhydrase I inhibitor with a Ki of 91 nM.","C1(=CC=C2C(=C1)OC(S2)=O)O",202,"http://www.selleckchem.com/products/tioxolone.html","Metabolism",3,"d22","ENTER_SCREEN_NAME","Confluency",68.37707,61.42451,62.10764,61.71608,62.38577,62.42766,61.53804,61.44877,61.44918,61.32505,61.00288,61.21792,61.44779,"Sytox Green",62.1891,248.7564,306.7686,413.5111,495.1923,546.7072,573.1608,592.6528,597.2938,586.1555,573.6248,582.9068,568.9839,"mCherry",6,6,10,8,9,6,5,5,5,4,4,3,4
"863","2","AG-18","S8009","L1700-21",186.17,"118409-57-7","free base","EGFR","ERBB","Synthetic small molecule","Mammalian","Kinase","AG-18 inhibits EGFR with IC50 of 35 muM.","C1(C=C(C#N)C#N)=CC(=C(C=C1)O)O",198,"http://www.selleckchem.com/products/ag-18-tyrphostin-23.html","Protein Tyrosine Kinase",3,"d23","ENTER_SCREEN_NAME","Confluency",73.25495,65.81904,65.70346,66.48564,67.17199,66.61134,66.95287,66.40595,66.2548,66.30592,66.1965,66.14206,66.38871,"Sytox Green",90.96317,235.2976,288.6688,381.0243,484.9822,569.4479,611.6808,617.2501,644.1677,645.0959,643.7036,637.2062,620.9628,"mCherry",3,6,5,9,9,7,6,5,5,4,5,3,3
"864","2","Empagliflozin (BI 10773)","S8022","L1700-21",450.91,"864070-44-0","free base","SGLT","SGLT","Synthetic small molecule","Mammalian","Metabolism-related","Empagliflozin (BI-10773) is a potent and selective SGLT-2 inhibitor with IC50 of 3.1 nM; exhibits >300-fold selectivity over SGLT-1; 4; 5 and 6. Phase 3.","[C@H]1([C@H]([C@@H]([C@H]([C@@H](O1)C2=CC(=C(C=C2)Cl)CC3=CC=C(C=C3)O[C@H]4CCOC4)O)O)O)CO",199,"http://www.selleckchem.com/products/empagliflozin-bi10773.html","GPCR & G Protein",3,"d24","ENTER_SCREEN_NAME","Confluency",5.201916,5.173522,4.830287,4.975,4.876633,4.826208,4.753956,4.857642,4.880363,4.894251,4.72349,5.019069,5.053262,"Sytox Green",15.77932,15.31523,16.24342,17.17162,18.56391,18.09981,15.77932,13.92293,12.06654,11.13835,11.13835,9.746053,10.21015,"mCherry",0,0,0,0,0,0,0,0,0,0,0,0,0
"865","2","Temocapril HCl ","S2099","L1700-09",513.07,"110221-44-8","hydrochloride","RAAS","Angiotensin-converting enzyme","Synthetic small molecule","Mammalian","Metabolism-related","Temocapril HCl is the hydrochloride of Temocapril; which is a long-acting angiotensin-converting enzyme (ACE) inhibitor; used for the treatment of hypertension.","C1(=CC=CC(=C1)CC[C@H](N[C@@H]2C(N(C[C@H](SC2)C3SC=CC=3)CC(O)=O)=O)C(OCC)=O).Cl",200,"http://www.selleckchem.com/products/temocapril-hcl.html","Endocrinology & Hormones",3,"e1","ENTER_SCREEN_NAME","Confluency",69.98943,64.99167,64.6506,64.97614,64.94781,64.68065,64.3605,64.67149,64.45642,64.4412,64.42476,65.18555,65.10018,"Sytox Green",83.5376,205.5953,246.4359,330.9017,422.7931,481.7335,510.0435,542.0662,548.0995,549.0276,553.2045,569.912,569.912,"mCherry",7,10,13,8,11,11,10,7,6,6,5,2,2
"866","2","Troxerutin","S2369","L1700-11",742.68,"7085-55-4","free base","Others","Other","Natural product","Mammalian","Other","Troxerutin (Trihydroxyethylrutin); a natural bioflavonoid isolated from Sophora japonica.; has been reported to have many benefits and medicinal properties.","C1=C(C=C2C(=C1O)C(C(=C(O2)C3=CC(=C(C=C3)OCCO)OCCO)O[C@@H]4O[C@H]([C@H]([C@@H]([C@H]4O)O)O)CO[C@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)O)O)O)=O)OCCO",10,"http://www.selleckchem.com/products/Troxerutin.html","Others",3,"e2","ENTER_SCREEN_NAME","Confluency",71.24847,65.19299,65.89082,66.40068,66.93211,67.40121,67.25371,67.63363,67.2022,66.843,66.82005,67.30752,67.77561,"Sytox Green",84.4658,204.6671,242.7231,331.3658,432.075,497.0487,549.4918,572.2325,580.1222,581.0504,583.3709,581.9786,585.2273,"mCherry",4,6,6,8,7,7,7,7,4,4,4,2,1
"867","2","Dronedarone HCl","S2114","L1700-09",593.22,"141625-93-6","hydrochloride","Others","Potassium Channel;Sodium Channel;Calcium Channel","Synthetic small molecule","Mammalian","Channel","Dronedarone HCl is a therapy for the treatment of patients with paroxysmal and persistent atrial fibrillation or atrial flutter.","C1(=CC=C2C(=C1)C(=C(O2)CCCC)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC)NS(=O)(C)=O.Cl",134,"http://www.selleckchem.com/products/dronedarone-hcl-multaq.html","Others",3,"e3","ENTER_SCREEN_NAME","Confluency",67.41528,61.39583,60.87169,60.98705,61.26096,61.37947,61.20448,62.10179,62.13192,62.58018,63.16501,63.38146,63.53045,"Sytox Green",54.76354,126.2346,148.5113,195.8493,265.4639,323.0121,353.1784,390.3062,408.406,424.1854,439.5006,463.1696,479.8771,"mCherry",0,1,3,3,3,3,4,3,3,3,2,2,2
"868","2","Biochanin A","S2377","L1700-11",284.26,"491-80-5","free base","Others","FAAH","Natural product","Mammalian","Metabolism-related","Biochanin A; an O-methylated isoflavone from Trifolium pratense; inhibits protein tyrosine kinase (PTK) of epidermal growth factor receptor with IC50 values of 91.5 uM.","C1(=CC(=C2C(=C1)OC=C(C2=O)C3=CC=C(C=C3)OC)O)O",200,"http://www.selleckchem.com/products/Biochanin-A(4-Methylgenistein).html","Others",3,"e4","ENTER_SCREEN_NAME","Confluency",66.0131,59.89786,59.96992,60.41985,60.44875,60.57182,60.34645,60.87846,60.59847,60.24478,60.46452,60.94917,61.06612,"Sytox Green",83.0735,224.1592,264.0716,330.4376,413.9752,457.6004,497.0487,500.7615,507.2589,519.7895,516.0767,510.0435,498.441,"mCherry",4,1,2,6,7,5,3,5,3,3,1,1,1
"869","2","Mestranol","S2125","L1700-09",310.43,"72-33-3","free base","Others","Estrogen/progesterone receptor","Synthetic small molecule","Mammalian","Receptor","Mestranol is the 3-methyl ether of ethinylestradiol. It was the estrogen used in many of the first oral contraceptives.","C1C(=CC2=C(C=1)[C@]3([C@@](CC2)([C@]4([C@](CC3)([C@](CC4)(C#C)O)C)[H])[H])[H])OC",48,"http://www.selleckchem.com/products/Mestranol.html","Others",3,"e5","ENTER_SCREEN_NAME","Confluency",58.20812,52.50737,52.22836,52.66061,52.5374,52.66222,52.70481,52.93405,53.18591,52.95765,53.21159,53.16544,53.75074,"Sytox Green",64.50959,187.0314,229.2643,303.0558,369.4218,407.9419,429.2904,446.4621,457.6004,452.0312,450.1748,461.3132,457.6004,"mCherry",0,1,1,4,3,1,1,1,0,0,0,0,0
"870","2","Hordenine","S2385","L1700-11",165.23,"539-15-1","free base","Others","Other","Synthetic small molecule","Bacteria","Other","Hordenine (N;N-dimethyl-4-hydroxyphenylethylamine) is a phenylethylamine alkaloid with antibacterial and antibiotic properties.","C1=C(C=CC(=C1)CCN(C)C)O",199,"http://www.selleckchem.com/products/Hordenine.html","Others",3,"e6","ENTER_SCREEN_NAME","Confluency",61.51584,54.7048,54.71213,55.03655,55.18237,54.91256,54.17849,54.29892,54.711,54.22594,54.53757,55.11599,55.24417,"Sytox Green",74.71974,216.7337,264.0716,332.294,403.301,426.5059,454.8158,464.0978,472.9156,455.2799,447.8543,458.0645,445.998,"mCherry",1,1,2,3,4,3,4,4,2,2,1,1,1
"871","2","Neratinib (HKI-272)","S2150","L1700-09",557.04,"698387-09-6","free base","HER2;EGFR","ERBB","Synthetic small molecule","Mammalian","Kinase","Neratinib (HKI-272) is a highly selective HER2 and EGFR inhibitor with IC50 of 59 nM and 92 nM; weakly inhibits KDR and Src; no significant inhibition to Akt; CDK1/2/4; IKK-2; MK-2; PDK1; c-Raf and c-Met. Phase 3.","C1(=C(C=C2C(=C1)N=CC(=C2NC3=CC=C(C(=C3)Cl)OCC4=NC=CC=C4)C#N)NC(/C=C/CN(C)C)=O)OCC",10,"http://www.selleckchem.com/products/Neratinib(HKI-272).html","Protein Tyrosine Kinase",3,"e7","ENTER_SCREEN_NAME","Confluency",76.69247,72.56978,69.12433,64.6554,61.45401,59.67241,59.16606,59.54921,60.61112,60.67444,60.74491,62.42165,61.63905,"Sytox Green",18.09981,89.57087,105.3502,163.3624,279.3869,403.301,507.2589,572.6967,640.919,691.0416,719.8156,762.5126,800.1046,"mCherry",3,4,2,3,1,1,1,1,1,0,0,0,0
"872","2","Sorbitol","S2393","L1700-11",182.17,"50-70-4","free base","Others","Other","Natural product","Mammalian","Other","Sorbitol is a sugar alcohol and a sugar substitute.","OC[C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O",197,"http://www.selleckchem.com/products/Sorbitol(Glucitol).html","Others",3,"e8","ENTER_SCREEN_NAME","Confluency",62.44996,55.65779,54.01735,55.56636,55.55468,55.88648,55.2749,55.92203,56.00724,56.23886,55.95515,55.99677,56.36225,"Sytox Green",71.00696,218.59,257.5742,325.3326,389.378,439.0365,459.4568,478.9489,483.5899,488.2309,489.1591,476.1643,474.772,"mCherry",2,2,3,4,3,2,0,0,0,1,0,0,0
"873","2","Tebipenem Pivoxil","S2159","L1700-09",497.63,"161715-24-8","free base","Others","Other","Synthetic small molecule","Bacteria","Metabolism-related","Tebipenem pivoxil is a novel oral carbapenem antibiotic with an IC50 of 100 mug/ml for human CYP isoforms","[C@]1(C(N2[C@]1([C@@H](C(=C2C(OCOC(C(C)(C)C)=O)=O)SC3CN(C3)C4SCCN=4)C)[H])=O)([C@@H](C)O)[H]",198,"http://www.selleckchem.com/products/Tebipenem-pivoxil(L-084).html","Others",3,"e9","ENTER_SCREEN_NAME","Confluency",60.11319,53.51899,53.00136,53.52727,54.19395,54.35283,53.82878,53.71389,54.1484,54.38021,53.80792,53.44794,53.95781,"Sytox Green",63.58139,197.7056,236.6899,308.1609,368.9577,417.688,464.5619,472.9156,485.9104,474.772,465.026,461.7773,451.103,"mCherry",1,4,4,5,5,5,5,5,2,1,2,3,2
"874","2","Isoliquiritigenin","S2404","L1700-11",256.25,"961-29-5","free base","Others","Aldose reductase","Natural product","Mammalian","Other","Isoliquiritigenin; an anti-tumor flavonoid from the root of Glycyrrhiza glabra; inhibits aldose reductase with an IC50 of 320 nM.","C1=C(C=CC(=C1)/C=C/C(C2=C(C=C(C=C2)O)O)=O)O",199,"http://www.selleckchem.com/products/Isoliquiritigenin.html","Others",3,"e10","ENTER_SCREEN_NAME","Confluency",54.24627,48.74089,47.85113,47.73511,48.39078,49.22073,48.09161,48.39998,48.49839,48.7037,47.86349,48.55357,48.3588,"Sytox Green",38.52011,169.3957,200.0261,262.6794,308.1609,360.1399,371.7423,389.8421,400.5164,397.2677,384.2729,388.4498,379.632,"mCherry",1,2,3,4,3,5,5,4,2,1,1,0,0
"875","2","LY2784544","S2179","L1700-09",469.94,"1229236-86-5","free base","JAK","JAK","Synthetic small molecule","Mammalian","Kinase","LY2784544 is a potent JAK2 inhibitor with IC50 of 3 nM; effective in JAK2V617F; 8- and 20-fold selective versus JAK1 and JAK3. Phase 2.","C1C(=NN2C(C=1CN3CCOCC3)=NC(=C2CC4=CC=C(C=C4F)Cl)C)NC5NN=C(C=5)C",200,"http://www.selleckchem.com/products/LY2784544.html","JAK/STAT",3,"e11","ENTER_SCREEN_NAME","Confluency",56.44897,51.43847,50.35872,49.82789,49.26333,49.48571,49.39381,50.13986,50.64834,50.49627,51.60516,52.19344,52.80577,"Sytox Green",52.44305,162.8983,177.2854,198.6339,229.2643,252.9333,271.9613,297.9508,317.907,328.5812,334.6145,348.0733,368.9577,"mCherry",4,4,4,4,5,5,4,5,2,2,2,2,1
"876","2","Genipin","S2412","L1700-11",226.23,"6902-77-8","free base","Others","Other","Natural product","Mammalian","Other","Genipin is an active aglycone derived from an iridoid glycoside called geniposide; which is found in the fruit of Gardenia jasminoides Ellis.  ","O1C=C([C@@]2([C@]([C@H]1O)(C(=CC2)CO)[H])[H])C(=O)OC",198,"http://www.selleckchem.com/products/genipin.html","Others",3,"e12","ENTER_SCREEN_NAME","Confluency",51.15289,45.55251,45.31707,45.4355,46.05115,45.56108,45.31917,45.67719,45.56667,45.17543,44.96655,45.44254,45.39348,"Sytox Green",44.08929,174.0367,207.4517,253.3974,286.3483,310.0173,320.6916,327.653,328.5812,338.7914,317.907,318.8352,316.0506,"mCherry",7,16,15,12,11,2,0,0,0,0,0,0,0
"877","2","AZD8931 (Sapitinib)","S2192","L1700-09",473.93,"848942-61-0","free base","HER2;EGFR","ERBB","Synthetic small molecule","Mammalian","Kinase","AZD8931 is a reversible; ATP competitive inhibitor of EGFR; ErbB2 and ErbB3 with IC50 of 4 nM; 3 nM and 4 nM; more potent than Gefitinib or Lapatinib against NSCLC cell; 100-fold more selective for the ErbB family than MNK1 and Flt. Phase 1/2.","C1(=C(C=C2C(=C1)C(=NC=N2)NC3=C(F)C(=CC=C3)Cl)OC)OC4CCN(CC4)CC(NC)=O",84,"http://www.selleckchem.com/products/AZD8931.html","Protein Tyrosine Kinase",3,"e13","ENTER_SCREEN_NAME","Confluency",49.75434,43.49452,43.15921,43.09047,43.14971,42.5635,43.05753,42.99945,42.54568,42.08993,42.42239,42.73877,43.04947,"Sytox Green",28.77406,222.3028,253.8615,307.6968,351.322,363.3885,353.6425,335.5427,324.8684,316.0506,312.8019,315.5865,315.1224,"mCherry",4,6,9,5,7,4,3,2,3,2,2,2,2
